timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/13 18:47:22.196, 87 %, 10400 MiB, 413.01 W, 2887 MHz, 58
2026/09/13 18:47:22.446, 87 %, 2 MiB, 413.01 W, 2887 MHz, 58
2026/09/13 18:47:22.697, 0 %, 544 MiB, 243.43 W, 2910 MHz, 54
2026/09/13 18:47:22.947, 0 %, 544 MiB, 243.43 W, 2910 MHz, 54
2026/09/13 18:47:23.197, 0 %, 2496 MiB, 98.20 W, 2910 MHz, 53
2026/09/13 18:47:23.447, 0 %, 4992 MiB, 98.20 W, 2910 MHz, 53
2026/09/13 18:47:23.697, 25 %, 8096 MiB, 95.08 W, 2910 MHz, 53
2026/09/13 18:47:23.947, 25 %, 10304 MiB, 95.08 W, 2910 MHz, 53
2026/09/13 18:47:24.198, 15 %, 10400 MiB, 140.65 W, 2872 MHz, 59
2026/09/13 18:47:24.448, 15 %, 10400 MiB, 140.65 W, 2872 MHz, 59
2026/09/13 18:47:24.698, 99 %, 10400 MiB, 289.04 W, 2902 MHz, 61
2026/09/13 18:47:24.948, 99 %, 10400 MiB, 289.04 W, 2902 MHz, 61
2026/09/13 18:47:25.198, 99 %, 10400 MiB, 438.17 W, 2857 MHz, 64
2026/09/13 18:47:25.448, 99 %, 10400 MiB, 438.17 W, 2857 MHz, 64
2026/09/13 18:47:25.698, 0 %, 10397 MiB, 368.40 W, 2902 MHz, 56
2026/09/13 18:47:25.948, 0 %, 508 MiB, 368.40 W, 2902 MHz, 56
2026/09/13 18:47:26.199, 1 %, 544 MiB, 192.15 W, 2910 MHz, 54
2026/09/13 18:47:26.449, 1 %, 1440 MiB, 192.15 W, 2910 MHz, 54
2026/09/13 18:47:26.699, 31 %, 3968 MiB, 98.06 W, 2910 MHz, 53
2026/09/13 18:47:26.949, 31 %, 6368 MiB, 98.06 W, 2910 MHz, 53
2026/09/13 18:47:27.199, 25 %, 10304 MiB, 103.77 W, 2910 MHz, 55
2026/09/13 18:47:27.449, 25 %, 10400 MiB, 103.77 W, 2910 MHz, 55
2026/09/13 18:47:27.700, 99 %, 10400 MiB, 183.85 W, 2872 MHz, 60
2026/09/13 18:47:27.950, 99 %, 10400 MiB, 183.85 W, 2872 MHz, 60
2026/09/13 18:47:28.200, 99 %, 10400 MiB, 332.58 W, 2902 MHz, 61
2026/09/13 18:47:28.450, 99 %, 10400 MiB, 332.58 W, 2902 MHz, 61
2026/09/13 18:47:28.700, 99 %, 10400 MiB, 442.35 W, 2872 MHz, 64
2026/09/13 18:47:28.950, 99 %, 10400 MiB, 442.35 W, 2872 MHz, 64
2026/09/13 18:47:29.200, 0 %, 2 MiB, 333.75 W, 2910 MHz, 55
2026/09/13 18:47:29.451, 0 %, 544 MiB, 333.75 W, 2910 MHz, 55
2026/09/13 18:47:29.701, 0 %, 544 MiB, 140.91 W, 2910 MHz, 54
2026/09/13 18:47:29.951, 0 %, 3232 MiB, 140.91 W, 2910 MHz, 54
2026/09/13 18:47:30.201, 27 %, 5728 MiB, 98.41 W, 2910 MHz, 53
2026/09/13 18:47:30.451, 27 %, 10304 MiB, 98.41 W, 2910 MHz, 53
2026/09/13 18:47:30.702, 12 %, 10400 MiB, 103.79 W, 2910 MHz, 53
2026/09/13 18:47:30.952, 12 %, 10400 MiB, 103.79 W, 2910 MHz, 53
2026/09/13 18:47:31.202, 99 %, 10400 MiB, 251.11 W, 2902 MHz, 61
2026/09/13 18:47:31.452, 99 %, 10400 MiB, 251.11 W, 2902 MHz, 61
2026/09/13 18:47:31.702, 99 %, 10400 MiB, 384.45 W, 2850 MHz, 65
2026/09/13 18:47:31.952, 99 %, 10400 MiB, 384.45 W, 2850 MHz, 65
2026/09/13 18:47:32.202, 99 %, 10400 MiB, 444.96 W, 2872 MHz, 64
2026/09/13 18:47:32.452, 99 %, 10400 MiB, 444.96 W, 2872 MHz, 64
2026/09/13 18:47:32.702, 0 %, 542 MiB, 314.09 W, 2910 MHz, 55
2026/09/13 18:47:32.953, 0 %, 544 MiB, 314.09 W, 2910 MHz, 55
2026/09/13 18:47:33.203, 0 %, 1568 MiB, 113.75 W, 2910 MHz, 54
2026/09/13 18:47:33.453, 0 %, 4096 MiB, 113.75 W, 2910 MHz, 54
2026/09/13 18:47:33.703, 25 %, 6496 MiB, 95.48 W, 2910 MHz, 53
2026/09/13 18:47:33.953, 25 %, 10304 MiB, 95.48 W, 2910 MHz, 53
2026/09/13 18:47:34.204, 18 %, 10400 MiB, 108.15 W, 2910 MHz, 53
2026/09/13 18:47:34.454, 18 %, 10400 MiB, 108.15 W, 2910 MHz, 53
2026/09/13 18:47:34.704, 99 %, 10400 MiB, 260.36 W, 2902 MHz, 61
2026/09/13 18:47:34.954, 99 %, 10400 MiB, 260.36 W, 2902 MHz, 61
2026/09/13 18:47:35.204, 99 %, 10400 MiB, 437.81 W, 2835 MHz, 64
2026/09/13 18:47:35.454, 99 %, 10400 MiB, 437.81 W, 2835 MHz, 64
2026/09/13 18:47:35.704, 56 %, 10400 MiB, 438.48 W, 2872 MHz, 63
2026/09/13 18:47:35.954, 56 %, 2 MiB, 438.48 W, 2872 MHz, 63
2026/09/13 18:47:36.205, 1 %, 544 MiB, 284.71 W, 2910 MHz, 55
2026/09/13 18:47:36.455, 1 %, 544 MiB, 284.71 W, 2910 MHz, 55
2026/09/13 18:47:36.705, 37 %, 2336 MiB, 119.80 W, 2910 MHz, 54
2026/09/13 18:47:36.955, 37 %, 4800 MiB, 119.80 W, 2910 MHz, 54
2026/09/13 18:47:37.205, 25 %, 8000 MiB, 95.08 W, 2910 MHz, 53
2026/09/13 18:47:37.455, 25 %, 10304 MiB, 95.08 W, 2910 MHz, 53
2026/09/13 18:47:37.706, 89 %, 10304 MiB, 135.85 W, 2895 MHz, 59
2026/09/13 18:47:37.956, 89 %, 10304 MiB, 135.85 W, 2895 MHz, 59
2026/09/13 18:47:38.206, 99 %, 10304 MiB, 299.77 W, 2902 MHz, 61
2026/09/13 18:47:38.456, 99 %, 10304 MiB, 299.77 W, 2902 MHz, 61
2026/09/13 18:47:38.706, 99 %, 10304 MiB, 434.83 W, 2865 MHz, 64
2026/09/13 18:47:38.956, 99 %, 10304 MiB, 434.83 W, 2865 MHz, 64
2026/09/13 18:47:39.206, 0 %, 10304 MiB, 401.80 W, 2895 MHz, 57
2026/09/13 18:47:39.456, 0 %, 2 MiB, 401.80 W, 2895 MHz, 57
2026/09/13 18:47:39.707, 0 %, 544 MiB, 224.35 W, 2910 MHz, 54
2026/09/13 18:47:39.957, 0 %, 544 MiB, 224.35 W, 2910 MHz, 54
2026/09/13 18:47:40.207, 26 %, 3168 MiB, 97.94 W, 2910 MHz, 54
2026/09/13 18:47:40.457, 26 %, 5632 MiB, 97.94 W, 2910 MHz, 54
2026/09/13 18:47:40.707, 35 %, 10304 MiB, 95.81 W, 2910 MHz, 53
2026/09/13 18:47:40.958, 35 %, 10304 MiB, 95.81 W, 2910 MHz, 53
2026/09/13 18:47:41.208, 99 %, 10304 MiB, 156.91 W, 2887 MHz, 59
2026/09/13 18:47:41.458, 99 %, 10304 MiB, 156.91 W, 2887 MHz, 59
2026/09/13 18:47:41.708, 99 %, 10304 MiB, 326.12 W, 2902 MHz, 61
2026/09/13 18:47:41.958, 99 %, 10304 MiB, 326.12 W, 2902 MHz, 61
2026/09/13 18:47:42.208, 99 %, 10304 MiB, 441.88 W, 2880 MHz, 64
2026/09/13 18:47:42.458, 99 %, 10304 MiB, 441.88 W, 2880 MHz, 64
2026/09/13 18:47:42.708, 0 %, 2 MiB, 371.15 W, 2902 MHz, 56
2026/09/13 18:47:42.969, 0 %, 544 MiB, 371.15 W, 2902 MHz, 56
2026/09/13 18:47:43.219, 0 %, 544 MiB, 217.45 W, 2910 MHz, 54
2026/09/13 18:47:43.469, 0 %, 2080 MiB, 217.45 W, 2910 MHz, 54
2026/09/13 18:47:43.719, 28 %, 4576 MiB, 98.82 W, 2910 MHz, 53
2026/09/13 18:47:43.969, 28 %, 7008 MiB, 98.82 W, 2910 MHz, 53
2026/09/13 18:47:44.220, 35 %, 10304 MiB, 104.76 W, 2910 MHz, 54
2026/09/13 18:47:44.470, 35 %, 10400 MiB, 104.76 W, 2910 MHz, 54
2026/09/13 18:47:44.720, 99 %, 10400 MiB, 196.34 W, 2895 MHz, 60
2026/09/13 18:47:44.970, 99 %, 10400 MiB, 196.34 W, 2895 MHz, 60
2026/09/13 18:47:45.220, 99 %, 10400 MiB, 359.24 W, 2902 MHz, 61
2026/09/13 18:47:45.470, 99 %, 10400 MiB, 359.24 W, 2902 MHz, 61
2026/09/13 18:47:45.720, 99 %, 10400 MiB, 443.37 W, 2872 MHz, 64
2026/09/13 18:47:45.971, 99 %, 10400 MiB, 443.37 W, 2872 MHz, 64
2026/09/13 18:47:46.221, 12 %, 508 MiB, 309.57 W, 2910 MHz, 55
2026/09/13 18:47:46.476, 12 %, 544 MiB, 309.57 W, 2910 MHz, 55
2026/09/13 18:47:46.726, 0 %, 1408 MiB, 154.50 W, 2910 MHz, 54
2026/09/13 18:47:46.976, 0 %, 3936 MiB, 154.50 W, 2910 MHz, 54
2026/09/13 18:47:47.226, 25 %, 6336 MiB, 95.60 W, 2910 MHz, 53
2026/09/13 18:47:47.477, 25 %, 10304 MiB, 95.60 W, 2910 MHz, 53
2026/09/13 18:47:47.727, 0 %, 10400 MiB, 102.39 W, 2790 MHz, 53
2026/09/13 18:47:47.977, 0 %, 10400 MiB, 102.39 W, 2790 MHz, 53
2026/09/13 18:47:48.227, 99 %, 10400 MiB, 245.62 W, 2902 MHz, 61
2026/09/13 18:47:48.477, 99 %, 10400 MiB, 245.62 W, 2902 MHz, 61
2026/09/13 18:47:48.727, 99 %, 10400 MiB, 394.53 W, 2857 MHz, 64
2026/09/13 18:47:48.977, 99 %, 10400 MiB, 394.53 W, 2857 MHz, 64
2026/09/13 18:47:49.228, 0 %, 10400 MiB, 413.56 W, 2887 MHz, 58
2026/09/13 18:47:49.478, 0 %, 2 MiB, 413.56 W, 2887 MHz, 58
2026/09/13 18:47:49.728, 1 %, 544 MiB, 264.43 W, 2910 MHz, 55
2026/09/13 18:47:49.978, 1 %, 544 MiB, 264.43 W, 2910 MHz, 55
2026/09/13 18:47:50.228, 42 %, 2784 MiB, 98.95 W, 2910 MHz, 54
2026/09/13 18:47:50.478, 42 %, 5088 MiB, 98.95 W, 2910 MHz, 54
2026/09/13 18:47:50.729, 25 %, 8544 MiB, 95.20 W, 2910 MHz, 53
2026/09/13 18:47:50.979, 25 %, 10304 MiB, 95.20 W, 2910 MHz, 53
2026/09/13 18:47:51.229, 83 %, 10432 MiB, 135.31 W, 2707 MHz, 61
2026/09/13 18:47:51.479, 83 %, 10432 MiB, 135.31 W, 2707 MHz, 61
2026/09/13 18:47:51.729, 99 %, 10432 MiB, 278.99 W, 2902 MHz, 61
2026/09/13 18:47:51.979, 99 %, 10432 MiB, 278.99 W, 2902 MHz, 61
2026/09/13 18:47:52.230, 99 %, 10432 MiB, 433.58 W, 2827 MHz, 64
2026/09/13 18:47:52.480, 99 %, 10432 MiB, 433.58 W, 2827 MHz, 64
2026/09/13 18:47:52.730, 0 %, 2 MiB, 371.59 W, 2902 MHz, 56
2026/09/13 18:47:52.993, 0 %, 544 MiB, 371.59 W, 2902 MHz, 56
2026/09/13 18:47:53.244, 0 %, 544 MiB, 216.69 W, 2910 MHz, 54
2026/09/13 18:47:53.494, 0 %, 2240 MiB, 216.69 W, 2910 MHz, 54
2026/09/13 18:47:53.744, 27 %, 4768 MiB, 98.89 W, 2910 MHz, 53
2026/09/13 18:47:53.994, 27 %, 7168 MiB, 98.89 W, 2910 MHz, 53
2026/09/13 18:47:54.244, 42 %, 10304 MiB, 103.67 W, 2910 MHz, 54
2026/09/13 18:47:54.494, 42 %, 10432 MiB, 103.67 W, 2910 MHz, 54
2026/09/13 18:47:54.745, 99 %, 10432 MiB, 194.74 W, 2880 MHz, 60
2026/09/13 18:47:54.995, 99 %, 10432 MiB, 194.74 W, 2880 MHz, 60
2026/09/13 18:47:55.245, 99 %, 10432 MiB, 358.19 W, 2902 MHz, 61
2026/09/13 18:47:55.495, 99 %, 10432 MiB, 358.19 W, 2902 MHz, 61
2026/09/13 18:47:55.745, 99 %, 10432 MiB, 443.11 W, 2872 MHz, 64
2026/09/13 18:47:55.995, 99 %, 2 MiB, 443.11 W, 2872 MHz, 64
2026/09/13 18:47:56.272, 0 %, 544 MiB, 311.02 W, 2910 MHz, 55
2026/09/13 18:47:56.522, 0 %, 544 MiB, 311.02 W, 2910 MHz, 55
2026/09/13 18:47:56.772, 0 %, 1824 MiB, 146.84 W, 2910 MHz, 54
2026/09/13 18:47:57.023, 0 %, 4352 MiB, 146.84 W, 2910 MHz, 54
2026/09/13 18:47:57.273, 25 %, 6816 MiB, 96.11 W, 2910 MHz, 53
2026/09/13 18:47:57.523, 25 %, 10304 MiB, 96.11 W, 2910 MHz, 53
2026/09/13 18:47:57.773, 0 %, 10400 MiB, 102.71 W, 2790 MHz, 53
2026/09/13 18:47:58.023, 0 %, 10400 MiB, 102.71 W, 2790 MHz, 53
2026/09/13 18:47:58.274, 99 %, 10400 MiB, 260.22 W, 2902 MHz, 61
2026/09/13 18:47:58.524, 99 %, 10400 MiB, 260.22 W, 2902 MHz, 61
2026/09/13 18:47:58.774, 99 %, 10400 MiB, 392.84 W, 2857 MHz, 64
2026/09/13 18:47:59.024, 99 %, 10400 MiB, 392.84 W, 2857 MHz, 64
2026/09/13 18:47:59.274, 9 %, 10400 MiB, 418.37 W, 2880 MHz, 59
2026/09/13 18:47:59.524, 9 %, 2 MiB, 418.37 W, 2880 MHz, 59
2026/09/13 18:47:59.774, 1 %, 544 MiB, 249.95 W, 2910 MHz, 54
2026/09/13 18:48:00.025, 1 %, 544 MiB, 249.95 W, 2910 MHz, 54
2026/09/13 18:48:00.275, 40 %, 3168 MiB, 98.83 W, 2910 MHz, 54
2026/09/13 18:48:00.525, 40 %, 5664 MiB, 98.83 W, 2910 MHz, 54
2026/09/13 18:48:00.775, 25 %, 10304 MiB, 95.76 W, 2910 MHz, 53
2026/09/13 18:48:01.025, 25 %, 10304 MiB, 95.76 W, 2910 MHz, 53
2026/09/13 18:48:01.276, 98 %, 10400 MiB, 143.39 W, 2872 MHz, 59
2026/09/13 18:48:01.526, 98 %, 10400 MiB, 143.39 W, 2872 MHz, 59
2026/09/13 18:48:01.776, 99 %, 10400 MiB, 285.69 W, 2902 MHz, 61
2026/09/13 18:48:02.026, 99 %, 10400 MiB, 285.69 W, 2902 MHz, 61
2026/09/13 18:48:02.276, 99 %, 10400 MiB, 437.21 W, 2850 MHz, 64
2026/09/13 18:48:02.526, 99 %, 10400 MiB, 437.21 W, 2850 MHz, 64
2026/09/13 18:48:02.776, 0 %, 2 MiB, 375.54 W, 2902 MHz, 56
2026/09/13 18:48:03.026, 0 %, 544 MiB, 375.54 W, 2902 MHz, 56
2026/09/13 18:48:03.277, 0 %, 544 MiB, 225.51 W, 2910 MHz, 54
2026/09/13 18:48:03.527, 0 %, 1952 MiB, 225.51 W, 2910 MHz, 54
2026/09/13 18:48:03.777, 27 %, 4480 MiB, 98.24 W, 2910 MHz, 53
2026/09/13 18:48:04.027, 27 %, 6880 MiB, 98.24 W, 2910 MHz, 53
2026/09/13 18:48:04.277, 68 %, 10304 MiB, 104.61 W, 2910 MHz, 55
2026/09/13 18:48:04.527, 68 %, 10400 MiB, 104.61 W, 2910 MHz, 55
2026/09/13 18:48:04.777, 99 %, 10400 MiB, 176.05 W, 2872 MHz, 60
2026/09/13 18:48:05.028, 99 %, 10400 MiB, 176.05 W, 2872 MHz, 60
2026/09/13 18:48:05.278, 99 %, 10400 MiB, 325.72 W, 2902 MHz, 61
2026/09/13 18:48:05.528, 99 %, 10400 MiB, 325.72 W, 2902 MHz, 61
2026/09/13 18:48:05.778, 99 %, 10400 MiB, 445.41 W, 2880 MHz, 64
2026/09/13 18:48:06.028, 99 %, 10400 MiB, 445.41 W, 2880 MHz, 64
2026/09/13 18:48:06.278, 18 %, 38 MiB, 330.89 W, 2910 MHz, 55
2026/09/13 18:48:06.528, 18 %, 544 MiB, 330.89 W, 2910 MHz, 55
2026/09/13 18:48:06.779, 0 %, 1344 MiB, 146.65 W, 2910 MHz, 54
2026/09/13 18:48:07.029, 0 %, 3744 MiB, 146.65 W, 2910 MHz, 54
2026/09/13 18:48:07.279, 26 %, 6144 MiB, 98.18 W, 2910 MHz, 53
2026/09/13 18:48:07.529, 26 %, 10304 MiB, 98.18 W, 2910 MHz, 53
2026/09/13 18:48:07.779, 4 %, 10400 MiB, 103.72 W, 2910 MHz, 53
2026/09/13 18:48:08.029, 4 %, 10400 MiB, 103.72 W, 2910 MHz, 53
2026/09/13 18:48:08.280, 99 %, 10400 MiB, 226.09 W, 2902 MHz, 61
2026/09/13 18:48:08.530, 99 %, 10400 MiB, 226.09 W, 2902 MHz, 61
2026/09/13 18:48:08.780, 98 %, 10400 MiB, 401.02 W, 2865 MHz, 66
2026/09/13 18:48:09.030, 98 %, 10400 MiB, 401.02 W, 2865 MHz, 66
2026/09/13 18:48:09.280, 53 %, 10400 MiB, 437.23 W, 2880 MHz, 62
2026/09/13 18:48:09.530, 53 %, 2 MiB, 437.23 W, 2880 MHz, 62
2026/09/13 18:48:09.780, 0 %, 544 MiB, 289.48 W, 2910 MHz, 55
2026/09/13 18:48:10.031, 0 %, 544 MiB, 289.48 W, 2910 MHz, 55
2026/09/13 18:48:10.281, 10 %, 2560 MiB, 117.77 W, 2910 MHz, 54
2026/09/13 18:48:10.531, 10 %, 5024 MiB, 117.77 W, 2910 MHz, 54
2026/09/13 18:48:10.781, 25 %, 8448 MiB, 94.78 W, 2910 MHz, 53
2026/09/13 18:48:11.031, 25 %, 10304 MiB, 94.78 W, 2910 MHz, 53
2026/09/13 18:48:11.281, 37 %, 10400 MiB, 117.70 W, 2895 MHz, 53
2026/09/13 18:48:11.532, 37 %, 10400 MiB, 117.70 W, 2895 MHz, 53
2026/09/13 18:48:11.782, 99 %, 10400 MiB, 266.25 W, 2902 MHz, 61
2026/09/13 18:48:12.032, 99 %, 10400 MiB, 266.25 W, 2902 MHz, 61
2026/09/13 18:48:12.282, 99 %, 10400 MiB, 418.38 W, 2850 MHz, 64
2026/09/13 18:48:12.532, 99 %, 10400 MiB, 418.38 W, 2850 MHz, 64
2026/09/13 18:48:12.782, 1 %, 10400 MiB, 423.56 W, 2880 MHz, 58
2026/09/13 18:48:13.032, 1 %, 21 MiB, 423.56 W, 2880 MHz, 58
2026/09/13 18:48:13.283, 1 %, 544 MiB, 270.68 W, 2910 MHz, 54
2026/09/13 18:48:13.533, 1 %, 544 MiB, 270.68 W, 2910 MHz, 54
2026/09/13 18:48:13.783, 44 %, 3456 MiB, 99.25 W, 2910 MHz, 54
2026/09/13 18:48:14.033, 44 %, 5920 MiB, 99.25 W, 2910 MHz, 54
2026/09/13 18:48:14.283, 25 %, 10304 MiB, 96.04 W, 2910 MHz, 53
2026/09/13 18:48:14.533, 25 %, 10400 MiB, 96.04 W, 2910 MHz, 53
2026/09/13 18:48:14.784, 98 %, 10400 MiB, 145.43 W, 2872 MHz, 59
2026/09/13 18:48:15.034, 98 %, 10400 MiB, 145.43 W, 2872 MHz, 59
2026/09/13 18:48:15.284, 99 %, 10400 MiB, 314.52 W, 2902 MHz, 61
2026/09/13 18:48:15.534, 99 %, 10400 MiB, 314.52 W, 2902 MHz, 61
2026/09/13 18:48:15.784, 99 %, 10400 MiB, 441.32 W, 2872 MHz, 64
2026/09/13 18:48:16.034, 99 %, 10400 MiB, 441.32 W, 2872 MHz, 64
2026/09/13 18:48:16.284, 0 %, 2 MiB, 392.82 W, 2895 MHz, 56
2026/09/13 18:48:16.548, 0 %, 544 MiB, 392.82 W, 2895 MHz, 56
2026/09/13 18:48:16.799, 0 %, 544 MiB, 216.30 W, 2910 MHz, 54
2026/09/13 18:48:17.049, 0 %, 1760 MiB, 216.30 W, 2910 MHz, 54
2026/09/13 18:48:17.299, 26 %, 4256 MiB, 98.38 W, 2910 MHz, 54
2026/09/13 18:48:17.549, 26 %, 6656 MiB, 98.38 W, 2910 MHz, 54
2026/09/13 18:48:17.799, 42 %, 10304 MiB, 98.03 W, 2910 MHz, 53
2026/09/13 18:48:18.049, 42 %, 10400 MiB, 98.03 W, 2910 MHz, 53
2026/09/13 18:48:18.300, 99 %, 10400 MiB, 160.87 W, 2872 MHz, 60
2026/09/13 18:48:18.550, 99 %, 10400 MiB, 160.87 W, 2872 MHz, 60
2026/09/13 18:48:18.800, 99 %, 10400 MiB, 328.38 W, 2902 MHz, 61
2026/09/13 18:48:19.050, 99 %, 10400 MiB, 328.38 W, 2902 MHz, 61
2026/09/13 18:48:19.300, 99 %, 10400 MiB, 443.01 W, 2880 MHz, 64
2026/09/13 18:48:19.550, 99 %, 10400 MiB, 443.01 W, 2880 MHz, 64
2026/09/13 18:48:19.800, 0 %, 2 MiB, 379.07 W, 2902 MHz, 56
2026/09/13 18:48:20.050, 0 %, 544 MiB, 379.07 W, 2902 MHz, 56
2026/09/13 18:48:20.301, 0 %, 544 MiB, 219.68 W, 2910 MHz, 54
2026/09/13 18:48:20.551, 0 %, 2688 MiB, 219.68 W, 2910 MHz, 54
2026/09/13 18:48:20.801, 27 %, 5152 MiB, 98.57 W, 2910 MHz, 54
2026/09/13 18:48:21.051, 27 %, 9056 MiB, 98.57 W, 2910 MHz, 54
2026/09/13 18:48:21.301, 54 %, 10304 MiB, 103.65 W, 2910 MHz, 54
2026/09/13 18:48:21.551, 54 %, 10400 MiB, 103.65 W, 2910 MHz, 54
2026/09/13 18:48:21.802, 99 %, 10400 MiB, 199.21 W, 2880 MHz, 60
2026/09/13 18:48:22.052, 99 %, 10400 MiB, 199.21 W, 2880 MHz, 60
2026/09/13 18:48:22.302, 99 %, 10400 MiB, 353.87 W, 2902 MHz, 61
2026/09/13 18:48:22.552, 99 %, 10400 MiB, 353.87 W, 2902 MHz, 61
2026/09/13 18:48:22.802, 98 %, 10400 MiB, 445.30 W, 2880 MHz, 64
2026/09/13 18:48:23.052, 98 %, 10400 MiB, 445.30 W, 2880 MHz, 64
2026/09/13 18:48:23.303, 1 %, 21 MiB, 351.19 W, 2910 MHz, 55
2026/09/13 18:48:23.553, 1 %, 544 MiB, 351.19 W, 2910 MHz, 55
2026/09/13 18:48:23.803, 0 %, 1344 MiB, 159.05 W, 2910 MHz, 54
2026/09/13 18:48:24.053, 0 %, 3616 MiB, 159.05 W, 2910 MHz, 54
2026/09/13 18:48:24.304, 26 %, 6048 MiB, 97.68 W, 2910 MHz, 53
2026/09/13 18:48:24.554, 26 %, 10304 MiB, 97.68 W, 2910 MHz, 53
2026/09/13 18:48:24.804, 4 %, 10400 MiB, 103.39 W, 2910 MHz, 54
2026/09/13 18:48:25.054, 4 %, 10400 MiB, 103.39 W, 2910 MHz, 54
2026/09/13 18:48:25.304, 99 %, 10400 MiB, 214.96 W, 2902 MHz, 61
2026/09/13 18:48:25.554, 99 %, 10400 MiB, 214.96 W, 2902 MHz, 61
2026/09/13 18:48:25.804, 99 %, 10400 MiB, 384.56 W, 2887 MHz, 63
2026/09/13 18:48:26.055, 99 %, 10400 MiB, 384.56 W, 2887 MHz, 63
2026/09/13 18:48:26.305, 99 %, 10400 MiB, 440.87 W, 2872 MHz, 64
2026/09/13 18:48:26.555, 99 %, 2 MiB, 440.87 W, 2872 MHz, 64
2026/09/13 18:48:26.805, 0 %, 544 MiB, 304.13 W, 2910 MHz, 55
2026/09/13 18:48:27.055, 0 %, 544 MiB, 304.13 W, 2910 MHz, 55
2026/09/13 18:48:27.305, 0 %, 2336 MiB, 106.86 W, 2910 MHz, 54
2026/09/13 18:48:27.555, 0 %, 4768 MiB, 106.86 W, 2910 MHz, 54
2026/09/13 18:48:27.806, 25 %, 7200 MiB, 95.92 W, 2910 MHz, 53
2026/09/13 18:48:28.056, 25 %, 10304 MiB, 95.92 W, 2910 MHz, 53
2026/09/13 18:48:28.306, 0 %, 10400 MiB, 103.52 W, 2910 MHz, 53
2026/09/13 18:48:28.556, 0 %, 10400 MiB, 103.52 W, 2910 MHz, 53
2026/09/13 18:48:28.806, 99 %, 10400 MiB, 247.89 W, 2902 MHz, 61
2026/09/13 18:48:29.056, 99 %, 10400 MiB, 247.89 W, 2902 MHz, 61
2026/09/13 18:48:29.306, 99 %, 10400 MiB, 425.83 W, 2857 MHz, 64
2026/09/13 18:48:29.557, 99 %, 10400 MiB, 425.83 W, 2857 MHz, 64
2026/09/13 18:48:29.807, 6 %, 10400 MiB, 416.45 W, 2880 MHz, 58
2026/09/13 18:48:30.057, 6 %, 26 MiB, 416.45 W, 2880 MHz, 58
2026/09/13 18:48:30.307, 1 %, 544 MiB, 248.26 W, 2910 MHz, 55
2026/09/13 18:48:30.557, 1 %, 1344 MiB, 248.26 W, 2910 MHz, 55
2026/09/13 18:48:30.807, 43 %, 3680 MiB, 102.57 W, 2910 MHz, 54
2026/09/13 18:48:31.058, 43 %, 6112 MiB, 102.57 W, 2910 MHz, 54
2026/09/13 18:48:31.308, 25 %, 10304 MiB, 95.04 W, 2910 MHz, 53
2026/09/13 18:48:31.558, 25 %, 10432 MiB, 95.04 W, 2910 MHz, 53
2026/09/13 18:48:31.808, 98 %, 10432 MiB, 148.48 W, 2857 MHz, 60
2026/09/13 18:48:32.058, 98 %, 10432 MiB, 148.48 W, 2857 MHz, 60
2026/09/13 18:48:32.308, 99 %, 10432 MiB, 291.08 W, 2902 MHz, 61
2026/09/13 18:48:32.558, 99 %, 10432 MiB, 291.08 W, 2902 MHz, 61
2026/09/13 18:48:32.809, 99 %, 10432 MiB, 439.11 W, 2842 MHz, 64
2026/09/13 18:48:33.059, 99 %, 10432 MiB, 439.11 W, 2842 MHz, 64
2026/09/13 18:48:33.309, 0 %, 2 MiB, 353.61 W, 2910 MHz, 55
2026/09/13 18:48:33.569, 0 %, 544 MiB, 353.61 W, 2910 MHz, 55
2026/09/13 18:48:33.820, 0 %, 544 MiB, 178.30 W, 2910 MHz, 54
2026/09/13 18:48:34.070, 0 %, 3104 MiB, 178.30 W, 2910 MHz, 54
2026/09/13 18:48:34.320, 27 %, 5568 MiB, 97.98 W, 2910 MHz, 53
2026/09/13 18:48:34.570, 27 %, 10304 MiB, 97.98 W, 2910 MHz, 53
2026/09/13 18:48:34.820, 33 %, 10304 MiB, 103.60 W, 2910 MHz, 54
2026/09/13 18:48:35.071, 33 %, 10432 MiB, 103.60 W, 2910 MHz, 54
2026/09/13 18:48:35.321, 99 %, 10432 MiB, 206.84 W, 2887 MHz, 60
2026/09/13 18:48:35.571, 99 %, 10432 MiB, 206.84 W, 2887 MHz, 60
2026/09/13 18:48:35.821, 99 %, 10432 MiB, 360.37 W, 2902 MHz, 61
2026/09/13 18:48:36.071, 99 %, 10432 MiB, 360.37 W, 2902 MHz, 61
2026/09/13 18:48:36.321, 99 %, 10432 MiB, 443.52 W, 2872 MHz, 64
2026/09/13 18:48:36.571, 99 %, 2 MiB, 443.52 W, 2872 MHz, 64
2026/09/13 18:48:36.822, 0 %, 544 MiB, 297.32 W, 2910 MHz, 55
2026/09/13 18:48:37.072, 0 %, 544 MiB, 297.32 W, 2910 MHz, 55
2026/09/13 18:48:37.322, 0 %, 2368 MiB, 144.46 W, 2910 MHz, 54
2026/09/13 18:48:37.572, 0 %, 4832 MiB, 144.46 W, 2910 MHz, 54
2026/09/13 18:48:37.822, 25 %, 8000 MiB, 96.77 W, 2910 MHz, 53
2026/09/13 18:48:38.072, 25 %, 10304 MiB, 96.77 W, 2910 MHz, 53
