timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/13 18:33:55.035, 15 %, 10400 MiB, 426.05 W, 2887 MHz, 57
2026/09/13 18:33:55.285, 15 %, 542 MiB, 426.05 W, 2887 MHz, 57
2026/09/13 18:33:55.535, 1 %, 544 MiB, 256.67 W, 2910 MHz, 54
2026/09/13 18:33:55.785, 1 %, 1536 MiB, 256.67 W, 2910 MHz, 54
2026/09/13 18:33:56.035, 44 %, 4096 MiB, 105.96 W, 2910 MHz, 54
2026/09/13 18:33:56.285, 44 %, 6496 MiB, 105.96 W, 2910 MHz, 54
2026/09/13 18:33:56.536, 25 %, 10304 MiB, 95.25 W, 2910 MHz, 55
2026/09/13 18:33:56.786, 25 %, 10400 MiB, 95.25 W, 2910 MHz, 55
2026/09/13 18:33:57.036, 98 %, 10400 MiB, 150.16 W, 2872 MHz, 60
2026/09/13 18:33:57.286, 98 %, 10400 MiB, 150.16 W, 2872 MHz, 60
2026/09/13 18:33:57.536, 99 %, 10400 MiB, 294.58 W, 2902 MHz, 62
2026/09/13 18:33:57.786, 99 %, 10400 MiB, 294.58 W, 2902 MHz, 62
2026/09/13 18:33:58.037, 99 %, 10400 MiB, 440.68 W, 2880 MHz, 64
2026/09/13 18:33:58.287, 99 %, 10400 MiB, 440.68 W, 2880 MHz, 64
2026/09/13 18:33:58.537, 0 %, 21 MiB, 363.12 W, 2910 MHz, 55
2026/09/13 18:33:58.787, 0 %, 544 MiB, 363.12 W, 2910 MHz, 55
2026/09/13 18:33:59.038, 0 %, 544 MiB, 211.10 W, 2910 MHz, 54
2026/09/13 18:33:59.288, 0 %, 3296 MiB, 211.10 W, 2910 MHz, 54
2026/09/13 18:33:59.538, 27 %, 5760 MiB, 98.29 W, 2910 MHz, 54
2026/09/13 18:33:59.788, 27 %, 10304 MiB, 98.29 W, 2910 MHz, 54
2026/09/13 18:34:00.038, 36 %, 10400 MiB, 103.64 W, 2910 MHz, 54
2026/09/13 18:34:00.288, 36 %, 10400 MiB, 103.64 W, 2910 MHz, 54
2026/09/13 18:34:00.539, 99 %, 10400 MiB, 204.69 W, 2902 MHz, 61
2026/09/13 18:34:00.789, 99 %, 10400 MiB, 204.69 W, 2902 MHz, 61
2026/09/13 18:34:01.039, 99 %, 10400 MiB, 356.77 W, 2902 MHz, 65
2026/09/13 18:34:01.289, 99 %, 10400 MiB, 356.77 W, 2902 MHz, 65
2026/09/13 18:34:01.539, 99 %, 10400 MiB, 441.80 W, 2872 MHz, 64
2026/09/13 18:34:01.789, 99 %, 10400 MiB, 441.80 W, 2872 MHz, 64
2026/09/13 18:34:02.039, 0 %, 36 MiB, 352.42 W, 2910 MHz, 55
2026/09/13 18:34:02.289, 0 %, 544 MiB, 352.42 W, 2910 MHz, 55
2026/09/13 18:34:02.540, 0 %, 1344 MiB, 190.47 W, 2910 MHz, 54
2026/09/13 18:34:02.790, 0 %, 3712 MiB, 190.47 W, 2910 MHz, 54
2026/09/13 18:34:03.040, 27 %, 6176 MiB, 98.08 W, 2910 MHz, 54
2026/09/13 18:34:03.290, 27 %, 10304 MiB, 98.08 W, 2910 MHz, 54
2026/09/13 18:34:03.540, 10 %, 10400 MiB, 104.76 W, 2910 MHz, 54
2026/09/13 18:34:03.791, 10 %, 10400 MiB, 104.76 W, 2910 MHz, 54
2026/09/13 18:34:04.041, 99 %, 10400 MiB, 220.79 W, 2902 MHz, 61
2026/09/13 18:34:04.291, 99 %, 10400 MiB, 220.79 W, 2902 MHz, 61
2026/09/13 18:34:04.541, 99 %, 10400 MiB, 374.17 W, 2865 MHz, 65
2026/09/13 18:34:04.791, 99 %, 10400 MiB, 374.17 W, 2865 MHz, 65
2026/09/13 18:34:05.041, 99 %, 10400 MiB, 442.00 W, 2872 MHz, 64
2026/09/13 18:34:05.291, 99 %, 2 MiB, 442.00 W, 2872 MHz, 64
2026/09/13 18:34:05.565, 18 %, 542 MiB, 332.48 W, 2910 MHz, 55
2026/09/13 18:34:05.815, 18 %, 544 MiB, 332.48 W, 2910 MHz, 55
2026/09/13 18:34:06.065, 0 %, 1600 MiB, 176.11 W, 2910 MHz, 54
2026/09/13 18:34:06.315, 0 %, 4160 MiB, 176.11 W, 2910 MHz, 54
2026/09/13 18:34:06.566, 27 %, 6560 MiB, 96.57 W, 2910 MHz, 54
2026/09/13 18:34:06.816, 27 %, 10304 MiB, 96.57 W, 2910 MHz, 54
2026/09/13 18:34:07.066, 4 %, 10432 MiB, 103.50 W, 2910 MHz, 54
2026/09/13 18:34:07.316, 4 %, 10432 MiB, 103.50 W, 2910 MHz, 54
2026/09/13 18:34:07.566, 99 %, 10432 MiB, 213.22 W, 2902 MHz, 61
2026/09/13 18:34:07.816, 99 %, 10432 MiB, 213.22 W, 2902 MHz, 61
2026/09/13 18:34:08.067, 99 %, 10432 MiB, 380.84 W, 2857 MHz, 64
2026/09/13 18:34:08.317, 99 %, 10432 MiB, 380.84 W, 2857 MHz, 64
2026/09/13 18:34:08.567, 77 %, 10432 MiB, 437.64 W, 2880 MHz, 58
2026/09/13 18:34:08.817, 77 %, 22 MiB, 437.64 W, 2880 MHz, 58
2026/09/13 18:34:09.067, 0 %, 544 MiB, 278.05 W, 2910 MHz, 55
2026/09/13 18:34:09.317, 0 %, 1344 MiB, 278.05 W, 2910 MHz, 55
2026/09/13 18:34:09.568, 14 %, 3552 MiB, 126.21 W, 2910 MHz, 54
2026/09/13 18:34:09.818, 14 %, 5984 MiB, 126.21 W, 2910 MHz, 54
2026/09/13 18:34:10.068, 25 %, 10304 MiB, 96.56 W, 2910 MHz, 53
2026/09/13 18:34:10.318, 25 %, 10432 MiB, 96.56 W, 2910 MHz, 53
2026/09/13 18:34:10.568, 46 %, 10432 MiB, 122.91 W, 2857 MHz, 60
2026/09/13 18:34:10.818, 46 %, 10432 MiB, 122.91 W, 2857 MHz, 60
2026/09/13 18:34:11.069, 99 %, 10432 MiB, 286.89 W, 2902 MHz, 61
2026/09/13 18:34:11.319, 99 %, 10432 MiB, 286.89 W, 2902 MHz, 61
2026/09/13 18:34:11.569, 99 %, 10432 MiB, 421.24 W, 2827 MHz, 64
2026/09/13 18:34:11.819, 99 %, 10432 MiB, 421.24 W, 2827 MHz, 64
2026/09/13 18:34:12.069, 0 %, 2 MiB, 379.30 W, 2902 MHz, 56
2026/09/13 18:34:12.334, 0 %, 544 MiB, 379.30 W, 2902 MHz, 56
2026/09/13 18:34:12.584, 0 %, 544 MiB, 229.56 W, 2910 MHz, 54
2026/09/13 18:34:12.834, 0 %, 3040 MiB, 229.56 W, 2910 MHz, 54
2026/09/13 18:34:13.084, 27 %, 5568 MiB, 99.19 W, 2910 MHz, 54
2026/09/13 18:34:13.334, 27 %, 10304 MiB, 99.19 W, 2910 MHz, 54
2026/09/13 18:34:13.585, 67 %, 10304 MiB, 104.88 W, 2910 MHz, 54
2026/09/13 18:34:13.835, 67 %, 10400 MiB, 104.88 W, 2910 MHz, 54
2026/09/13 18:34:14.085, 99 %, 10400 MiB, 174.71 W, 2880 MHz, 60
2026/09/13 18:34:14.335, 99 %, 10400 MiB, 174.71 W, 2880 MHz, 60
2026/09/13 18:34:14.585, 99 %, 10400 MiB, 321.88 W, 2902 MHz, 61
2026/09/13 18:34:14.835, 99 %, 10400 MiB, 321.88 W, 2902 MHz, 61
2026/09/13 18:34:15.086, 99 %, 10400 MiB, 439.07 W, 2872 MHz, 64
2026/09/13 18:34:15.336, 99 %, 2 MiB, 439.07 W, 2872 MHz, 64
2026/09/13 18:34:15.594, 2 %, 544 MiB, 344.13 W, 2910 MHz, 55
2026/09/13 18:34:15.844, 2 %, 544 MiB, 344.13 W, 2910 MHz, 55
2026/09/13 18:34:16.094, 0 %, 1920 MiB, 184.52 W, 2910 MHz, 54
2026/09/13 18:34:16.345, 0 %, 4448 MiB, 184.52 W, 2910 MHz, 54
2026/09/13 18:34:16.595, 27 %, 6848 MiB, 97.44 W, 2910 MHz, 54
2026/09/13 18:34:16.845, 27 %, 10304 MiB, 97.44 W, 2910 MHz, 54
2026/09/13 18:34:17.095, 4 %, 10400 MiB, 104.28 W, 2910 MHz, 54
2026/09/13 18:34:17.345, 4 %, 10400 MiB, 104.28 W, 2910 MHz, 54
2026/09/13 18:34:17.595, 99 %, 10400 MiB, 218.79 W, 2902 MHz, 61
2026/09/13 18:34:17.846, 99 %, 10400 MiB, 218.79 W, 2902 MHz, 61
2026/09/13 18:34:18.096, 99 %, 10400 MiB, 347.97 W, 2865 MHz, 64
2026/09/13 18:34:18.346, 99 %, 10400 MiB, 347.97 W, 2865 MHz, 64
2026/09/13 18:34:18.596, 99 %, 10400 MiB, 440.62 W, 2872 MHz, 62
2026/09/13 18:34:18.846, 99 %, 21 MiB, 440.62 W, 2872 MHz, 62
2026/09/13 18:34:19.096, 0 %, 544 MiB, 312.55 W, 2910 MHz, 55
2026/09/13 18:34:19.346, 0 %, 544 MiB, 312.55 W, 2910 MHz, 55
2026/09/13 18:34:19.597, 0 %, 3296 MiB, 147.96 W, 2910 MHz, 54
2026/09/13 18:34:19.847, 0 %, 5792 MiB, 147.96 W, 2910 MHz, 54
2026/09/13 18:34:20.097, 25 %, 10304 MiB, 96.29 W, 2910 MHz, 53
2026/09/13 18:34:20.347, 25 %, 10400 MiB, 96.29 W, 2910 MHz, 53
2026/09/13 18:34:20.597, 1 %, 10400 MiB, 103.84 W, 2887 MHz, 62
2026/09/13 18:34:20.847, 1 %, 10400 MiB, 103.84 W, 2887 MHz, 62
2026/09/13 18:34:21.097, 99 %, 10400 MiB, 269.65 W, 2902 MHz, 61
2026/09/13 18:34:21.348, 99 %, 10400 MiB, 269.65 W, 2902 MHz, 61
2026/09/13 18:34:21.598, 99 %, 10400 MiB, 434.52 W, 2835 MHz, 64
2026/09/13 18:34:21.848, 99 %, 10400 MiB, 434.52 W, 2835 MHz, 64
2026/09/13 18:34:22.098, 77 %, 10400 MiB, 444.98 W, 2880 MHz, 58
2026/09/13 18:34:22.348, 77 %, 542 MiB, 444.98 W, 2880 MHz, 58
2026/09/13 18:34:22.598, 1 %, 544 MiB, 291.03 W, 2910 MHz, 54
2026/09/13 18:34:22.848, 1 %, 1632 MiB, 291.03 W, 2910 MHz, 54
2026/09/13 18:34:23.099, 31 %, 4224 MiB, 98.68 W, 2910 MHz, 54
2026/09/13 18:34:23.349, 31 %, 6656 MiB, 98.68 W, 2910 MHz, 54
2026/09/13 18:34:23.599, 25 %, 10304 MiB, 94.54 W, 2910 MHz, 54
2026/09/13 18:34:23.849, 25 %, 10400 MiB, 94.54 W, 2910 MHz, 54
2026/09/13 18:34:24.099, 83 %, 10400 MiB, 136.86 W, 2857 MHz, 60
2026/09/13 18:34:24.349, 83 %, 10400 MiB, 136.86 W, 2857 MHz, 60
2026/09/13 18:34:24.600, 99 %, 10400 MiB, 279.71 W, 2902 MHz, 61
2026/09/13 18:34:24.850, 99 %, 10400 MiB, 279.71 W, 2902 MHz, 61
2026/09/13 18:34:25.100, 99 %, 10400 MiB, 432.29 W, 2850 MHz, 64
2026/09/13 18:34:25.350, 99 %, 10400 MiB, 432.29 W, 2850 MHz, 64
2026/09/13 18:34:25.600, 0 %, 2 MiB, 416.35 W, 2887 MHz, 56
2026/09/13 18:34:25.850, 0 %, 544 MiB, 416.35 W, 2887 MHz, 56
2026/09/13 18:34:26.100, 1 %, 544 MiB, 242.86 W, 2910 MHz, 54
2026/09/13 18:34:26.351, 1 %, 2368 MiB, 242.86 W, 2910 MHz, 54
2026/09/13 18:34:26.601, 35 %, 4864 MiB, 98.56 W, 2910 MHz, 54
2026/09/13 18:34:26.851, 35 %, 8000 MiB, 98.56 W, 2910 MHz, 54
2026/09/13 18:34:27.101, 25 %, 10304 MiB, 94.80 W, 2910 MHz, 56
2026/09/13 18:34:27.351, 25 %, 10400 MiB, 94.80 W, 2910 MHz, 56
2026/09/13 18:34:27.601, 97 %, 10400 MiB, 155.49 W, 2872 MHz, 60
2026/09/13 18:34:27.851, 97 %, 10400 MiB, 155.49 W, 2872 MHz, 60
2026/09/13 18:34:28.102, 99 %, 10400 MiB, 298.43 W, 2902 MHz, 61
2026/09/13 18:34:28.352, 99 %, 10400 MiB, 298.43 W, 2902 MHz, 61
2026/09/13 18:34:28.602, 99 %, 10400 MiB, 438.59 W, 2872 MHz, 64
2026/09/13 18:34:28.852, 99 %, 10397 MiB, 438.59 W, 2872 MHz, 64
2026/09/13 18:34:29.102, 0 %, 544 MiB, 364.20 W, 2910 MHz, 55
2026/09/13 18:34:29.352, 0 %, 544 MiB, 364.20 W, 2910 MHz, 55
2026/09/13 18:34:29.602, 0 %, 1760 MiB, 180.63 W, 2910 MHz, 54
2026/09/13 18:34:29.853, 0 %, 4288 MiB, 180.63 W, 2910 MHz, 54
2026/09/13 18:34:30.103, 27 %, 6720 MiB, 97.99 W, 2910 MHz, 54
2026/09/13 18:34:30.353, 27 %, 10304 MiB, 97.99 W, 2910 MHz, 54
2026/09/13 18:34:30.603, 12 %, 10400 MiB, 104.40 W, 2910 MHz, 54
2026/09/13 18:34:30.853, 12 %, 10400 MiB, 104.40 W, 2910 MHz, 54
2026/09/13 18:34:31.103, 99 %, 10400 MiB, 207.47 W, 2902 MHz, 61
2026/09/13 18:34:31.354, 99 %, 10400 MiB, 207.47 W, 2902 MHz, 61
2026/09/13 18:34:31.604, 99 %, 10400 MiB, 373.65 W, 2872 MHz, 65
2026/09/13 18:34:31.854, 99 %, 10400 MiB, 373.65 W, 2872 MHz, 65
2026/09/13 18:34:32.104, 99 %, 10400 MiB, 444.55 W, 2872 MHz, 60
2026/09/13 18:34:32.354, 99 %, 22 MiB, 444.55 W, 2872 MHz, 60
2026/09/13 18:34:32.605, 0 %, 544 MiB, 309.82 W, 2910 MHz, 55
2026/09/13 18:34:32.855, 0 %, 1344 MiB, 309.82 W, 2910 MHz, 55
2026/09/13 18:34:33.105, 0 %, 3616 MiB, 142.02 W, 2910 MHz, 54
2026/09/13 18:34:33.355, 0 %, 6048 MiB, 142.02 W, 2910 MHz, 54
2026/09/13 18:34:33.606, 25 %, 10304 MiB, 96.57 W, 2910 MHz, 53
2026/09/13 18:34:33.856, 25 %, 10400 MiB, 96.57 W, 2910 MHz, 53
2026/09/13 18:34:34.106, 14 %, 10400 MiB, 108.31 W, 2872 MHz, 60
2026/09/13 18:34:34.356, 14 %, 10400 MiB, 108.31 W, 2872 MHz, 60
2026/09/13 18:34:34.606, 99 %, 10400 MiB, 276.93 W, 2902 MHz, 61
2026/09/13 18:34:34.856, 99 %, 10400 MiB, 276.93 W, 2902 MHz, 61
2026/09/13 18:34:35.106, 99 %, 10400 MiB, 440.65 W, 2850 MHz, 64
2026/09/13 18:34:35.357, 99 %, 10400 MiB, 440.65 W, 2850 MHz, 64
2026/09/13 18:34:35.607, 23 %, 2 MiB, 430.58 W, 2887 MHz, 57
2026/09/13 18:34:35.857, 23 %, 544 MiB, 430.58 W, 2887 MHz, 57
2026/09/13 18:34:36.107, 1 %, 544 MiB, 258.87 W, 2910 MHz, 54
2026/09/13 18:34:36.357, 1 %, 1888 MiB, 258.87 W, 2910 MHz, 54
2026/09/13 18:34:36.607, 35 %, 4416 MiB, 99.11 W, 2910 MHz, 54
2026/09/13 18:34:36.858, 35 %, 6848 MiB, 99.11 W, 2910 MHz, 54
2026/09/13 18:34:37.108, 25 %, 10304 MiB, 96.14 W, 2910 MHz, 53
2026/09/13 18:34:37.358, 25 %, 10400 MiB, 96.14 W, 2910 MHz, 53
2026/09/13 18:34:37.608, 92 %, 10400 MiB, 136.80 W, 2745 MHz, 60
2026/09/13 18:34:37.858, 92 %, 10400 MiB, 136.80 W, 2745 MHz, 60
2026/09/13 18:34:38.108, 99 %, 10400 MiB, 282.02 W, 2902 MHz, 62
2026/09/13 18:34:38.358, 99 %, 10400 MiB, 282.02 W, 2902 MHz, 62
2026/09/13 18:34:38.609, 99 %, 10400 MiB, 438.00 W, 2880 MHz, 64
2026/09/13 18:34:38.859, 99 %, 10400 MiB, 438.00 W, 2880 MHz, 64
2026/09/13 18:34:39.109, 0 %, 2 MiB, 404.08 W, 2895 MHz, 56
2026/09/13 18:34:39.359, 0 %, 544 MiB, 404.08 W, 2895 MHz, 56
2026/09/13 18:34:39.609, 0 %, 544 MiB, 228.47 W, 2910 MHz, 54
2026/09/13 18:34:39.859, 0 %, 2720 MiB, 228.47 W, 2910 MHz, 54
2026/09/13 18:34:40.110, 27 %, 5248 MiB, 98.07 W, 2910 MHz, 54
2026/09/13 18:34:40.360, 27 %, 9504 MiB, 98.07 W, 2910 MHz, 54
2026/09/13 18:34:40.610, 37 %, 10304 MiB, 96.54 W, 2910 MHz, 55
2026/09/13 18:34:40.860, 37 %, 10304 MiB, 96.54 W, 2910 MHz, 55
2026/09/13 18:34:41.110, 99 %, 10304 MiB, 154.81 W, 2835 MHz, 60
2026/09/13 18:34:41.360, 99 %, 10304 MiB, 154.81 W, 2835 MHz, 60
2026/09/13 18:34:41.610, 99 %, 10304 MiB, 304.29 W, 2902 MHz, 62
2026/09/13 18:34:41.861, 99 %, 10304 MiB, 304.29 W, 2902 MHz, 62
2026/09/13 18:34:42.111, 99 %, 10304 MiB, 442.00 W, 2872 MHz, 64
2026/09/13 18:34:42.361, 99 %, 10304 MiB, 442.00 W, 2872 MHz, 64
2026/09/13 18:34:42.611, 0 %, 22 MiB, 375.69 W, 2910 MHz, 55
2026/09/13 18:34:42.861, 0 %, 544 MiB, 375.69 W, 2910 MHz, 55
2026/09/13 18:34:43.111, 0 %, 1344 MiB, 217.02 W, 2910 MHz, 54
2026/09/13 18:34:43.362, 0 %, 3552 MiB, 217.02 W, 2910 MHz, 54
2026/09/13 18:34:43.612, 26 %, 5952 MiB, 98.73 W, 2910 MHz, 54
2026/09/13 18:34:43.862, 26 %, 10304 MiB, 98.73 W, 2910 MHz, 54
2026/09/13 18:34:44.112, 73 %, 10304 MiB, 104.63 W, 2910 MHz, 54
2026/09/13 18:34:44.362, 73 %, 10304 MiB, 104.63 W, 2910 MHz, 54
2026/09/13 18:34:44.613, 99 %, 10304 MiB, 186.84 W, 2902 MHz, 61
2026/09/13 18:34:44.863, 99 %, 10304 MiB, 186.84 W, 2902 MHz, 61
2026/09/13 18:34:45.113, 99 %, 10304 MiB, 328.19 W, 2902 MHz, 62
2026/09/13 18:34:45.363, 99 %, 10304 MiB, 328.19 W, 2902 MHz, 62
2026/09/13 18:34:45.613, 99 %, 10304 MiB, 443.14 W, 2880 MHz, 64
2026/09/13 18:34:45.863, 99 %, 2 MiB, 443.14 W, 2880 MHz, 64
2026/09/13 18:34:46.113, 15 %, 544 MiB, 354.75 W, 2910 MHz, 55
2026/09/13 18:34:46.363, 15 %, 544 MiB, 354.75 W, 2910 MHz, 55
2026/09/13 18:34:46.614, 0 %, 2336 MiB, 164.65 W, 2910 MHz, 54
2026/09/13 18:34:46.864, 0 %, 4864 MiB, 164.65 W, 2910 MHz, 54
2026/09/13 18:34:47.114, 26 %, 8000 MiB, 97.58 W, 2910 MHz, 54
2026/09/13 18:34:47.364, 26 %, 10304 MiB, 97.58 W, 2910 MHz, 54
2026/09/13 18:34:47.614, 4 %, 10400 MiB, 103.39 W, 2865 MHz, 53
2026/09/13 18:34:47.864, 4 %, 10400 MiB, 103.39 W, 2865 MHz, 53
2026/09/13 18:34:48.115, 99 %, 10400 MiB, 217.66 W, 2902 MHz, 61
2026/09/13 18:34:48.365, 99 %, 10400 MiB, 217.66 W, 2902 MHz, 61
2026/09/13 18:34:48.615, 98 %, 10400 MiB, 390.93 W, 2865 MHz, 64
2026/09/13 18:34:48.865, 98 %, 10400 MiB, 390.93 W, 2865 MHz, 64
2026/09/13 18:34:49.115, 72 %, 10397 MiB, 443.43 W, 2880 MHz, 58
2026/09/13 18:34:49.365, 72 %, 542 MiB, 443.43 W, 2880 MHz, 58
2026/09/13 18:34:49.615, 1 %, 544 MiB, 295.76 W, 2910 MHz, 55
2026/09/13 18:34:49.866, 1 %, 1632 MiB, 295.76 W, 2910 MHz, 55
2026/09/13 18:34:50.116, 25 %, 4224 MiB, 125.04 W, 2910 MHz, 54
2026/09/13 18:34:50.366, 25 %, 6656 MiB, 125.04 W, 2910 MHz, 54
2026/09/13 18:34:50.616, 25 %, 10304 MiB, 94.85 W, 2910 MHz, 53
2026/09/13 18:34:50.866, 25 %, 10400 MiB, 94.85 W, 2910 MHz, 53
2026/09/13 18:34:51.116, 67 %, 10400 MiB, 130.01 W, 2872 MHz, 60
2026/09/13 18:34:51.366, 67 %, 10400 MiB, 130.01 W, 2872 MHz, 60
2026/09/13 18:34:51.617, 99 %, 10400 MiB, 275.56 W, 2902 MHz, 61
2026/09/13 18:34:51.867, 99 %, 10400 MiB, 275.56 W, 2902 MHz, 61
2026/09/13 18:34:52.117, 99 %, 10400 MiB, 429.46 W, 2865 MHz, 64
2026/09/13 18:34:52.367, 99 %, 10400 MiB, 429.46 W, 2865 MHz, 64
2026/09/13 18:34:52.617, 0 %, 21 MiB, 382.68 W, 2902 MHz, 56
2026/09/13 18:34:52.868, 0 %, 544 MiB, 382.68 W, 2902 MHz, 56
2026/09/13 18:34:53.118, 0 %, 1344 MiB, 207.41 W, 2910 MHz, 54
2026/09/13 18:34:53.368, 0 %, 3648 MiB, 207.41 W, 2910 MHz, 54
2026/09/13 18:34:53.618, 27 %, 6112 MiB, 98.24 W, 2910 MHz, 54
2026/09/13 18:34:53.869, 27 %, 10304 MiB, 98.24 W, 2910 MHz, 54
2026/09/13 18:34:54.119, 75 %, 10400 MiB, 104.53 W, 2910 MHz, 54
2026/09/13 18:34:54.369, 75 %, 10400 MiB, 104.53 W, 2910 MHz, 54
2026/09/13 18:34:54.619, 99 %, 10400 MiB, 182.38 W, 2895 MHz, 61
2026/09/13 18:34:54.869, 99 %, 10400 MiB, 182.38 W, 2895 MHz, 61
2026/09/13 18:34:55.119, 99 %, 10400 MiB, 344.41 W, 2902 MHz, 61
2026/09/13 18:34:55.369, 99 %, 10400 MiB, 344.41 W, 2902 MHz, 61
2026/09/13 18:34:55.620, 99 %, 10400 MiB, 441.08 W, 2872 MHz, 64
2026/09/13 18:34:55.870, 99 %, 2 MiB, 441.08 W, 2872 MHz, 64
2026/09/13 18:34:56.139, 18 %, 544 MiB, 333.79 W, 2910 MHz, 55
2026/09/13 18:34:56.389, 18 %, 544 MiB, 333.79 W, 2910 MHz, 55
2026/09/13 18:34:56.639, 0 %, 3040 MiB, 141.88 W, 2910 MHz, 54
2026/09/13 18:34:56.889, 0 %, 5536 MiB, 141.88 W, 2910 MHz, 54
2026/09/13 18:34:57.139, 26 %, 10304 MiB, 98.55 W, 2910 MHz, 54
2026/09/13 18:34:57.390, 26 %, 10304 MiB, 98.55 W, 2910 MHz, 54
2026/09/13 18:34:57.640, 4 %, 10400 MiB, 104.30 W, 2910 MHz, 53
2026/09/13 18:34:57.890, 4 %, 10400 MiB, 104.30 W, 2910 MHz, 53
2026/09/13 18:34:58.140, 99 %, 10400 MiB, 234.61 W, 2902 MHz, 61
2026/09/13 18:34:58.390, 99 %, 10400 MiB, 234.61 W, 2902 MHz, 61
2026/09/13 18:34:58.640, 99 %, 10400 MiB, 410.15 W, 2857 MHz, 64
2026/09/13 18:34:58.890, 99 %, 10400 MiB, 410.15 W, 2857 MHz, 64
2026/09/13 18:34:59.141, 38 %, 2 MiB, 429.73 W, 2880 MHz, 57
2026/09/13 18:34:59.391, 38 %, 544 MiB, 429.73 W, 2880 MHz, 57
2026/09/13 18:34:59.641, 1 %, 544 MiB, 262.39 W, 2910 MHz, 54
2026/09/13 18:34:59.891, 1 %, 2336 MiB, 262.39 W, 2910 MHz, 54
2026/09/13 18:35:00.141, 38 %, 4832 MiB, 113.66 W, 2910 MHz, 54
2026/09/13 18:35:00.391, 38 %, 8000 MiB, 113.66 W, 2910 MHz, 54
2026/09/13 18:35:00.642, 25 %, 10304 MiB, 95.38 W, 2910 MHz, 53
2026/09/13 18:35:00.892, 25 %, 10432 MiB, 95.38 W, 2910 MHz, 53
2026/09/13 18:35:01.142, 98 %, 10432 MiB, 143.22 W, 2857 MHz, 60
2026/09/13 18:35:01.392, 98 %, 10432 MiB, 143.22 W, 2857 MHz, 60
2026/09/13 18:35:01.642, 99 %, 10432 MiB, 286.35 W, 2902 MHz, 61
2026/09/13 18:35:01.892, 99 %, 10432 MiB, 286.35 W, 2902 MHz, 61
2026/09/13 18:35:02.142, 99 %, 10432 MiB, 440.23 W, 2865 MHz, 64
2026/09/13 18:35:02.392, 99 %, 2 MiB, 440.23 W, 2865 MHz, 64
2026/09/13 18:35:02.663, 0 %, 544 MiB, 359.90 W, 2910 MHz, 55
2026/09/13 18:35:02.913, 0 %, 544 MiB, 359.90 W, 2910 MHz, 55
2026/09/13 18:35:03.163, 0 %, 1952 MiB, 209.57 W, 2910 MHz, 54
2026/09/13 18:35:03.413, 0 %, 4512 MiB, 209.57 W, 2910 MHz, 54
2026/09/13 18:35:03.663, 28 %, 6944 MiB, 98.40 W, 2910 MHz, 54
2026/09/13 18:35:03.914, 28 %, 10304 MiB, 98.40 W, 2910 MHz, 54
2026/09/13 18:35:04.164, 38 %, 10432 MiB, 104.68 W, 2910 MHz, 54
2026/09/13 18:35:04.414, 38 %, 10432 MiB, 104.68 W, 2910 MHz, 54
2026/09/13 18:35:04.664, 99 %, 10432 MiB, 205.32 W, 2902 MHz, 61
2026/09/13 18:35:04.914, 99 %, 10432 MiB, 205.32 W, 2902 MHz, 61
2026/09/13 18:35:05.164, 99 %, 10432 MiB, 337.92 W, 2902 MHz, 65
2026/09/13 18:35:05.414, 99 %, 10432 MiB, 337.92 W, 2872 MHz, 65
2026/09/13 18:35:05.664, 99 %, 10429 MiB, 440.95 W, 2872 MHz, 61
2026/09/13 18:35:05.915, 0 %, 38 MiB, 309.28 W, 2910 MHz, 61
2026/09/13 18:35:06.165, 0 %, 544 MiB, 309.28 W, 2910 MHz, 55
2026/09/13 18:35:06.415, 0 %, 1344 MiB, 144.89 W, 2910 MHz, 54
2026/09/13 18:35:06.665, 0 %, 3808 MiB, 144.89 W, 2910 MHz, 54
2026/09/13 18:35:06.915, 25 %, 6240 MiB, 96.25 W, 2910 MHz, 53
2026/09/13 18:35:07.165, 25 %, 10304 MiB, 96.25 W, 2910 MHz, 53
2026/09/13 18:35:07.416, 0 %, 10400 MiB, 104.66 W, 2902 MHz, 60
2026/09/13 18:35:07.666, 0 %, 10400 MiB, 104.66 W, 2902 MHz, 60
2026/09/13 18:35:07.916, 99 %, 10400 MiB, 247.76 W, 2902 MHz, 61
2026/09/13 18:35:08.166, 99 %, 10400 MiB, 247.76 W, 2902 MHz, 61
2026/09/13 18:35:08.416, 99 %, 10400 MiB, 428.47 W, 2850 MHz, 64
2026/09/13 18:35:08.666, 99 %, 10400 MiB, 428.47 W, 2850 MHz, 64
2026/09/13 18:35:08.916, 0 %, 10400 MiB, 414.40 W, 2895 MHz, 56
2026/09/13 18:35:09.167, 0 %, 2 MiB, 414.40 W, 2895 MHz, 56
2026/09/13 18:35:09.417, 1 %, 544 MiB, 262.68 W, 2910 MHz, 54
2026/09/13 18:35:09.667, 1 %, 544 MiB, 262.68 W, 2910 MHz, 54
2026/09/13 18:35:09.917, 34 %, 3072 MiB, 98.26 W, 2910 MHz, 54
2026/09/13 18:35:10.168, 34 %, 5600 MiB, 98.26 W, 2910 MHz, 54
2026/09/13 18:35:10.418, 25 %, 10304 MiB, 94.54 W, 2910 MHz, 56
2026/09/13 18:35:10.668, 25 %, 10304 MiB, 94.54 W, 2910 MHz, 56
2026/09/13 18:35:10.918, 99 %, 10400 MiB, 151.59 W, 2865 MHz, 60
